time,src_ip,sport,dst_ip,dport,proto,prediction,risk_level,risk_score,src_country,src_city,src_lat,src_lon,dst_country,dst_city,dst_lat,dst_lon
00:07:35,192.168.0.102,57323,104.18.32.47,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,104.18.32.47,443,192.168.0.102,57323,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57323,104.18.32.47,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,104.18.32.47,443,192.168.0.102,57323,TCP,TOR,Low,0,,,,,,,,
00:07:35,104.18.32.47,443,192.168.0.102,57323,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57323,104.18.32.47,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,104.18.32.47,443,192.168.0.102,57323,TCP,TOR,Low,0,,,,,,,,
00:07:35,104.18.32.47,443,192.168.0.102,57323,TCP,TOR,Low,0,,,,,,,,
00:07:35,104.18.32.47,443,192.168.0.102,57323,TCP,TOR,Low,0,,,,,,,,
00:07:35,104.18.32.47,443,192.168.0.102,57323,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,150.171.27.12,443,192.168.0.102,57352,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57352,150.171.27.12,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,104.18.36.252,443,192.168.0.102,56300,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,56300,104.18.36.252,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,104.18.36.252,443,192.168.0.102,56300,TCP,TOR,Low,0,,,,,,,,
00:07:35,23.218.158.211,443,192.168.0.102,58329,UDP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57331,172.64.155.209,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57323,104.18.32.47,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,104.18.32.47,443,192.168.0.102,57323,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57323,104.18.32.47,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57330,34.8.7.18,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57355,50.112.39.233,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.1,53,192.168.0.102,57148,UDP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,50957,35.244.251.182,443,UDP,I2P,Low,0,,,,,,,,
00:07:35,35.244.251.182,443,192.168.0.102,50957,UDP,TOR,Low,0,,,,,,,,
00:07:35,35.244.251.182,443,192.168.0.102,50957,UDP,TOR,Low,0,,,,,,,,
00:07:35,35.244.251.182,443,192.168.0.102,50957,UDP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,50957,35.244.251.182,443,UDP,I2P,Low,0,,,,,,,,
00:07:35,192.168.0.102,50957,35.244.251.182,443,UDP,I2P,Low,0,,,,,,,,
00:07:35,192.168.0.102,50957,35.244.251.182,443,UDP,I2P,Low,0,,,,,,,,
00:07:35,192.168.0.102,50957,35.244.251.182,443,UDP,I2P,Low,0,,,,,,,,
00:07:35,35.244.251.182,443,192.168.0.102,50957,UDP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,50957,35.244.251.182,443,UDP,I2P,Low,0,,,,,,,,
00:07:35,50.112.39.233,443,192.168.0.102,57355,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57355,50.112.39.233,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,61157,192.168.0.1,53,UDP,VPN,Low,0,,,,,,,,
00:07:35,192.168.0.102,57356,13.107.213.58,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57356,13.107.213.58,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,13.107.213.58,443,192.168.0.102,57356,TCP,TOR,Low,0,,,,,,,,
00:07:35,13.107.213.58,443,192.168.0.102,57356,TCP,TOR,Low,0,,,,,,,,
00:07:35,13.107.213.58,443,192.168.0.102,57356,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57356,13.107.213.58,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,13.107.213.58,443,192.168.0.102,57356,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57356,13.107.213.58,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57356,13.107.213.58,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,35.244.251.182,443,192.168.0.102,50957,UDP,TOR,Low,0,,,,,,,,
00:07:35,13.107.213.58,443,192.168.0.102,57356,TCP,TOR,Low,0,,,,,,,,
00:07:35,13.107.213.58,443,192.168.0.102,57356,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57356,13.107.213.58,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57356,13.107.213.58,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,13.107.213.58,443,192.168.0.102,57356,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57356,13.107.213.58,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,13.107.213.58,443,192.168.0.102,57356,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57356,13.107.213.58,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57356,13.107.213.58,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,13.107.213.58,443,192.168.0.102,57356,TCP,TOR,Low,0,,,,,,,,
00:07:35,13.107.213.58,443,192.168.0.102,57356,TCP,TOR,Low,0,,,,,,,,
00:07:35,13.107.213.58,443,192.168.0.102,57356,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57356,13.107.213.58,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57356,13.107.213.58,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,13.107.213.58,443,192.168.0.102,57356,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57356,13.107.213.58,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57356,13.107.213.58,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,13.107.213.58,443,192.168.0.102,57356,TCP,TOR,Low,0,,,,,,,,
00:07:35,13.107.213.58,443,192.168.0.102,57356,TCP,TOR,Low,0,,,,,,,,
00:07:35,50.112.39.233,443,192.168.0.102,57355,TCP,TOR,Low,0,,,,,,,,
00:07:35,50.112.39.233,443,192.168.0.102,57355,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57355,50.112.39.233,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,35.244.251.182,443,192.168.0.102,50957,UDP,TOR,Low,0,,,,,,,,
00:07:35,13.107.213.58,443,192.168.0.102,57356,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,56708,192.168.0.1,53,UDP,TOR,Low,0,,,,,,,,
00:07:35,50.112.39.233,443,192.168.0.102,57355,TCP,TOR,Low,0,,,,,,,,
00:07:35,50.112.39.233,443,192.168.0.102,57355,TCP,TOR,Low,0,,,,,,,,
00:07:35,50.112.39.233,443,192.168.0.102,57355,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57355,50.112.39.233,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57357,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57359,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,23.212.254.115,443,192.168.0.102,57359,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57359,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57357,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57357,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57357,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:35,192.168.0.102,57359,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57355,50.112.39.233,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,52224,192.168.0.1,53,UDP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,55236,192.168.0.1,53,UDP,FREENET,Low,0,,,,,,,,
00:07:36,192.168.0.102,57360,23.218.158.211,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57360,23.218.158.211,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57360,23.218.158.211,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57360,23.218.158.211,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57360,23.218.158.211,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57360,23.218.158.211,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57360,23.218.158.211,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57360,23.218.158.211,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57360,23.218.158.211,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57360,23.218.158.211,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57360,23.218.158.211,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57360,23.218.158.211,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.218.158.211,443,192.168.0.102,57360,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57360,23.218.158.211,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57360,23.218.158.211,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57358,23.212.254.115,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.212.254.115,443,192.168.0.102,57358,TCP,TOR,Low,0,,,,,,,,
00:07:36,104.18.32.47,443,192.168.0.102,57367,TCP,TOR,Low,0,,,,,,,,
00:07:36,104.18.32.47,443,192.168.0.102,57367,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57367,104.18.32.47,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57367,104.18.32.47,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,56300,104.18.36.252,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,56300,104.18.36.252,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,104.18.36.252,443,192.168.0.102,56300,TCP,TOR,Low,0,,,,,,,,
00:07:36,104.18.36.252,443,192.168.0.102,56300,TCP,TOR,Low,0,,,,,,,,
00:07:36,57.144.169.33,80,192.168.0.102,55149,TCP,VPN,Low,0,,,,,,,,
00:07:36,192.168.0.102,55149,57.144.169.33,80,TCP,FREENET,Low,0,,,,,,,,
00:07:36,57.144.169.33,80,192.168.0.102,55149,TCP,VPN,Low,0,,,,,,,,
00:07:36,192.168.0.102,55149,57.144.169.33,80,TCP,FREENET,Low,0,,,,,,,,
00:07:36,3.233.158.25,443,192.168.0.102,57375,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57375,3.233.158.25,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,3.233.158.25,443,192.168.0.102,57375,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57375,3.233.158.25,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57375,3.233.158.25,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57375,3.233.158.25,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,3.233.158.25,443,192.168.0.102,57375,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57375,3.233.158.25,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,56300,104.18.36.252,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,104.18.36.252,443,192.168.0.102,56300,TCP,TOR,Low,0,,,,,,,,
00:07:36,104.18.36.252,443,192.168.0.102,56300,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57981,142.250.67.196,443,UDP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57981,142.250.67.196,443,UDP,TOR,Low,0,,,,,,,,
00:07:36,142.250.67.196,443,192.168.0.102,57981,UDP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,53571,64.233.170.188,5228,TCP,TOR,Low,0,,,,,,,,
00:07:36,64.233.170.188,5228,192.168.0.102,53571,TCP,TOR,Low,0,,,,,,,,
00:07:36,23.62.40.63,443,192.168.0.102,57299,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,57298,72.145.35.118,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,72.145.35.118,443,192.168.0.102,57298,TCP,TOR,Low,0,,,,,,,,
00:07:36,104.18.36.252,443,192.168.0.102,56300,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,56300,104.18.36.252,443,TCP,TOR,Low,0,,,,,,,,
00:07:36,104.18.36.252,443,192.168.0.102,56300,TCP,TOR,Low,0,,,,,,,,
00:07:36,192.168.0.102,56572,192.168.0.1,53,UDP,TOR,Low,0,,,,,,,,
